Banda,Título,Letra,Link
José José,Eso Nomás,"Cuando ya no estemos juntos


Y la gente te pregunte


Lo que yo he sido en tu vida


Diles que fui importante


Que me has querido bastante


Y no estás arrepentida


No les hables mal de mí


No te vale ser así


Que no soy un enemigo


Dios es testigo


Cuanto te amé


No les cuentes mis defectos


Di que fui casi perfecto


Aunque sepas que es mentira


Que si no nos entendimos


Así lo quiso el destino


Que son cosas de la vida


Háblales de mis virtudes


De mis buenas actitudes


De lo lindo que sentimos


Que si estamos separados


Es que el amor se ha acabado


Pero que es eso nomás


No todo fue sufrimiento


Tuvimos buenos momentos


Cuando el amor era todo


Después llegó la tormenta


Fueron aguas turbulentas


Pero a pesar de eso todo


No les hables mal de mí


No te vale ser así


Que no soy un enemigo


Dios es testigo


Cuanto te amé


No les cuentes mis defectos


Di que fui casi perfecto


Aunque sepas que es mentira


Que si no nos entendimos


Así lo quiso el destino


Que son cosas de la vida


Háblales de mis virtudes


De mis buenas actitudes


De lo lindo que sentimos


Que si estamos separados


Es que el amor se ha acabado


Pero que es eso nomás


No les cuentes mis defectos


Di que fui casi perfecto


Aunque sepas que es mentira


Que si no nos entendimos


Así lo quiso el destino


Que son cosas de la vida


Háblales de mis virtudes


De mis buenas actitudes


De lo lindo que sentimos


Que si estamos separados",https://www.letras.com//jose-jose/eso-nomas/
José José,Esta Noche,"Esta noche voy a salir


No puedo más seguir así


No quiero más pensar en ti


En adelante cuidaré de mí


Esta noche saldré a buscar


Una persona con quien poder hablar


Con quien reír, con quien beber


Y sabe Dios que pueda suceder


Y si acaso nos llegamos a encontrar


Que no haya dramas, no es nada personal


Tú me saludas, yo te saludo


Y nos quedamos cada cual en su lugar


Y si acaso nos llegamos a encontrar


Que no haya dramas, no es nada personal


Tú con tu amigo, yo con mi amiga


Que así es la cosa y la vida sigue igual


Esta noche voy a salir


No puedo más seguir así


No quiero más pensar en ti


En adelante cuidaré de mi


Esta noche saldré a buscar


Una persona con quien poder hablar


Con quien reír, con quien beber


Y sabe Dios que pueda suceder


Y si acaso nos llegamos a encontrar


Que no haya dramas, no es nada personal


Tú con lo tuyo, yo con lo mío


Y nos quedamos cada cual en su lugar


Y si acaso nos llegamos a encontrar


Que no haya dramas, no es nada personal


Tú con tu amigo, yo con mi amiga


Que así es la cosa y la vida sigue igual",https://www.letras.com//jose-jose/esta-noche-1/
José José,Esta Noche Te Voy a Estrenar,"No me dejas que te toque


Ni la sombra de tu pelo


No me dejas que te roce


Tu mejilla con un beso


Si bailamos abrazados


Siempre estás diciendo menos


Si me quedo con tus manos


Las retiras al momento


Ya está bien de niñerías


Ya está bien de tanto miedo


Ya no soy ningún muchacho


Sabes bien que te deseo


Y en el fondo estás lo mismo


Y en el fondo estás pidiendo


Que te llene de caricias


Como yo lo estoy queriendo


Hasta aquí he podido aguantar


Pero ya no habrá adiós


Sin mil abrazos


Esta noche te voy a estrenar


Y a beberme tu amor


De un solo trago",https://www.letras.com//jose-jose/esta-noche-te-voy-a-estrenar/
José José,Farolero,"Yo sería farolero


Si tú te hicieras farola


Que me espera por las noches


Encendida pero sola


Yo sería barrendero


Si tú te hicieras escoba


Para tomarte en mis manos


Y barrer juntos la alcoba


En cambio tú me ves y nada


Y pasa un día y pasa un mes


Y es que la suerte estaba echada


Las cosas salen al revés


Y ya lo ves pasan los años


Dejando huellas al pasar


Nuestro amor es imposible


Yo soy pez de río


Tú eres pez de mar


Yo sería barrenero


Si tú te volvieras roca


Para abrir alguna brecha


Y llegar hasta tu boca


Yo sería relojero


Si tú te volvieras hora


Aunque tiene mal arreglo


Lo que el tiempo no perdona


En cambio tú me ves y nada


Y pasa un día y pasa un mes


Y es que la suerte estaba echada


Las cosas salen al revés


Y ya lo ves pasan los años


Dejando huellas al pasar


Nuestro amor es imposible


Yo soy pez de río


Tú eres pez de mar


Yo sería marinero


Si tú te hicieras gaviota


Pero tú no quieres alas


Y mi barca ya no flota


Yo sería curandero


Si tú te volvieras droga


Para curar este mal


Que al pensar en ti me ahoga


En cambio tú me ves y nada


Y pasa un día y pasa un mes


Y es que la suerte estaba echada


Las cosas salen al revés


Y ya lo ves pasan los años


Dejando huellas al pasar


Nuestro amor es imposible


Yo soy pez de río


Tú eres pez de mar",https://www.letras.com//jose-jose/135218/
José José,Fotografía,"En la noche y te


Entregué la fotografía


Y el teléfono sonó


Las campanas


Hizo frío


Con el tiempo se


Va el amor


Oh, wow, oh


Oh, wow, oh


Y luego te di un beso


De sobra de mis besos


Necesito tu tiempo


Y necesito acercarte


Oh, oh, oh


Oh, oh, oh


Fotografía (fotografía)


Al oír la voz


De mi almohada",https://www.letras.com//jose-jose/fotografia/
José José,Franqueza,"Perdona mi franqueza que tal vez


Juzgues descaro


Yo sé que voy a herirte por decirte


Lo que siento


Espero que comprendas que es mejor


Que hablemos claro


Debemos separarnos porque amor


Ya no te tengo


Tú siempre me pediste la verdad


Fuera cual fuera


Hoy debes admitir la realidad


Aunque te duela


Tú puedes encontrar lejos de mí


Quien te comprenda


Yo sé que no te puedo hacer feliz


Aunque pretenda


No quiero darte más desilusiones


Es preferible así, el tiempo lo dirá


Te ruego nuevamente me perdones


Y no quieras hacer aclaraciones


Porque tú puedes encontrar


Lejos de mí quien te comprenda


Yo sé que no te puedo hacer feliz


Aunque pretenda


No quiero darte más explicaciones


Es preferible así, el tiempo lo dirá


Te ruego nuevamente me perdones


Y no quieras hacer aclaraciones


Porque tú puedes encontrar


Lejos de mí quien te comprenda


Yo sé que no te puedo hacer feliz


Aunque pretenda",https://www.letras.com//jose-jose/747486/
José José,Gavilán o Paloma,"No dejabas de mirar, estabas sola


Completamente bella y sensual


Algo me arrastró hacia ti como una ola


Y fui y te dije: Hola, ¿qué tal?


Esa noche entre tus brazos, caí en la trampa


Cazaste al aprendiz de seductor


Y me diste de comer sobre tu palma


Haciéndome tu humilde servidor


Amiga


Hay que ver como es el amor


Que vuelve a quien lo toma


Gavilán o paloma


Pobre tonto, ingenuo charlatán


Que fui paloma por querer ser gavilán


Amiga


Hay que ver como es el amor


Que vuelve a quien lo toma


Gavilán o paloma


Fui bajando lentamente tu vestido


Y tú no me dejaste ni hablar


Solamente suspirabas: Te necesito


Abrázame más fuerte, más


Al mirarte me sentí desengañado


Solo me dio frío tu calor


Lentamente te solté de entre mis brazos


Y dije: Estate quieta, por favor


Amiga


Hay que ver como es el amor


Que vuelve a quien lo toma


Gavilán o paloma


Pobre tonto, ingenuo charlatán


Que fui paloma por querer ser gavilán


Amiga


Hay que ver como es el amor


Que vuelve a quien lo toma


Gavilán o paloma


Pobre tonto, ingenuo charlatán


Que fui paloma por querer ser gavilán",https://www.letras.com//jose-jose/556658/
José José,Gotas de Fuego,"Tu silencio es mi tortura


Amor, vuelve a mí


Sé que amarte fue locura


No puedo vivir


Mi canción abrió la puerta


De mi soledad


Desgarrándome las penas


Que quise ocultar


Hoy en el bosque veo el mar


Y el mar es hierba


La noche día y cuando llueva


Gotas de fuego, gotas de fuego


Sé que voy a enloquecer, si no te tengo aquí


Si no te puedo hablar, si no estás junto a mí


Si no te puedo ver, yo voy a enloquecer, amor


Vuelve a mí


Quisiste terminar y admito tu razón


Pensaste que quizá, sería lo mejor


Marcharte y olvidar los besos y el amor


Sé que voy a enloquecer, si no te tengo aquí


Si no te puedo hablar, si no estás junto a mí


Si no te puedo ver, yo voy a enloquecer, amor


Vuelve a mí


Quisiste terminar y admito tu razón


Pensaste que quizá, sería lo mejor


Marcharte y olvidar los besos y el amor


Tu silencio es mi tortura


Amor, vuelve a mí


Sé que amarte fue locura


No puedo vivir",https://www.letras.com//jose-jose/747487/
José José,Gracias,"Sintiéndolo en el alma


Hay que reconocer


Que nuestro amor se acaba


Y que no hay nada que hacer


No digas: Fue mi culpa


Porque eso no es verdad


Tú sabes que me amaste


Como se tiene que amar


Gracias de verdad


Por hacer algo tan grande


Por mirar siempre adelante


Por enseñarme a creer


Gracias otra vez


Por haber amado tanto


Por haber vivido dando


Lo mejor de lo mejor


Por favor


Un minuto de silencio


Por nuestro amor


Sintiéndolo en el alma


Te debo suplicar


Que sigas tu camino


Y nunca mires atrás


Y si algún día oyes


Que yo te busco, di


Que tú no me conoces


Que yo jamás existí


Gracias de verdad


Por hacer algo tan grande


Por mirar siempre adelante


Por enseñarme a creer


Gracias otra vez


Por venir a darme vida


Por cerrarme cada herida


Por apagarme la sed


Gracias otra vez


Por haber amado tanto


Por haber vivido dando


Lo mejor de lo mejor


Por favor


Un minuto de silencio


Por nuestro amor",https://www.letras.com//jose-jose/747488/
José José,Hasta Que Vuelvas,"Andaré tu risa que dejó tibio mi lecho


Buscaré tu llanto que olvidaras en mis manos


Guardaré tu cuerpo que llenó mis alegrías


Hasta que vuelvas, amor


Andaré el camino que corrías a mi lado


Buscaré el silencio que perdieras en la noche


Guardaré la espera que pintaron mis poemas


Hasta que vuelvas, amor


Hasta que vuelvas detengo el tiempo


Que nadie pise tu recuerdo


Hasta que vuelvas junto a mis ojos


Hilando sueños te esperaré


Hasta que vuelvas detengo el tiempo


Que nadie pise tu recuerdo


Hasta que vuelvas junto a mis ojos


Hilando sueños te esperaré


Andaré tu risa que dejó tibio mi lecho


Buscaré tu llanto que olvidaras en mis manos


Guardaré tu cuerpo que llenó mis alegrías


Hasta que vuelvas, amor


Hasta que vuelvas detengo el tiempo


Que nadie pise tu recuerdo


Hasta que vuelvas junto a mis ojos


Hilando sueños te esperaré


Hasta que vuelvas detengo el tiempo


Que nadie pise tu recuerdo


Hasta que vuelvas junto a mis ojos


Hilando sueños te esperaré",https://www.letras.com//jose-jose/hasta-que-vuelvas/
José José,Hay Un Mañana (part. Valeria Lynch),"¿Donde estás?, ¿donde estás?


La vida pasa y tú no estás


Pero mi corazón te vuelve a buscar


Aquí estoy, aquí estoy


Y esperando en vano, la realidad me hizo crecer


Fue duro aquel final y no te pude olvidar


Tu recuerdo ahora me ilumina y me hace pensar


Que hay un mañana por cambiar y juntos recuperar


Aquel amor, aquel amor, que dormido esta


¿Qué paso?, ¿qué paso?


Aquel silencio te alejo


La noche te envolvió sin decir adiós


Basta ya, aquí estoy


Ven a tomar mi mano, déjame ser tu felicidad


Fue duro aquel final y no te puede olvidar


Tu recuerdo ahora, me ilumina


Y me hace pensar


Que hay un mañana por cambiar, y juntos recuperar


Aquel amor, aquel amor, que dormido esta


Que hay un mañana por cambiar, y juntos recuperar


Aquel amor, aquel amor, que dormido esta


Aquel amor, que dormido esta",https://www.letras.com//jose-jose/hay-un-manana-valeria-lunch/
José José,He Renunciado a Ti,"He renunciado a ti


Definitivamente


He renunciado a ti


Y esta vez para siempre


Te habrás fijado que no te busco


Que pasa el tiempo y no voy por tu casa


Que no me ves por los sitios que pasas


He renunciado a ti, he renunciado a ti


Porque es pura fantasía nuestro amor


Ilusiones que se forjan con el tiempo


Porque es tanta la distancia entre los dos


Que es difícil que podamos entendernos


Porque es pura fantasía nuestro amor


Ilusiones que se forjan con el tiempo


Porque es tanta la distancia entre los dos


Que es difícil que podamos entendernos


He renunciado a ti


Como lo hace el mendigo


Ante el juguete caro


Que llevaría a su hijo


Como las aves a las estrellas


Como renuncia a ser flor lo que es hierba


Y cualquier hombre a volver a ser niño


He renunciado a ti, he renunciado a ti


Porque es pura fantasía nuestro amor


Ilusiones que se forjan con el tiempo


Porque es tanta la distancia entre los dos


Que es difícil que podamos entendernos


Porque es pura fantasía nuestro amor


Ilusiones que se forjan con el tiempo


Porque es tanta la distancia entre los dos


Que es difícil que podamos entendernos


Porque es pura fantasía nuestro amor


Ilusiones que se forjan con el tiempo


Porque es tanta la distancia entre los dos",https://www.letras.com//jose-jose/135219/
José José,Hoy Te Esperaré (Hoy Me Espera),"Hoy me esperarás, sola en nuestro hogar


Hoy a todo el mundo apartarás


Y las cortinas cerrarás


Tu intimidad me robaré


Hoy no habrá más luz, que la de aquel quinqué


Hoy cuando te diga, ya llegué, de prisa te desnudaré


Y no se oirá más suspirar, que el de tu amor y mi pasión


Hoy me esperarás, sola en nuestro hogar


Hoy a todo el mundo apartarás


Y las cortinas cerrarás


Tu intimidad me robaré


Hoy no habrá más luz, que la de aquel quinqué


Hoy cuando te diga, ya llegué, de prisa te desnudaré


Y no se oirá más suspirar, que el de tu amor y mi pasión",https://www.letras.com//jose-jose/hoy-te-esperare-hoy-me-espera/
José José,Hoy Vuelvo a Ser... El Triste,"Solo, otra vez


Sin un beso de amor que mi pulso taladre


Solo, otra vez


Sin noche ni alborada ni nadie que me aguarde


Lo mismo que un velero que va sin timonel


Lo mismo que un te quiero en labios de una infiel


Solo, otra vez


Solo, otra vez


Lleno de soledad por los cuatro costados


Solo, otra vez


Como la castidad ausente de pecados


Como una isla desierta en medio de la mar


Sintiendo el alma muerta y sin poder llorar


Solo, sin ermita y haciendo de ermitaño


Solo, con esa soledad de un ser extraño


Solo, tan ausente desde que tú te fuiste


Qué enorme soledad


Hoy vuelvo a ser el triste


Solo, sin ermita y haciendo de ermitaño


Solo, con esa soledad de un ser extraño


Solo, tan ausente desde que tú te fuiste


Qué enorme soledad


Volver a ser el triste",https://www.letras.com//jose-jose/hoy-vuelvo-a-ser-el-triste/
