from,to,relation_type,from_nombre,from_pais,from_familia_normalizada,from_partido_norm,from_bloque_cargo,from_primary_elite_type,from_motivo_elite,from_elite_diplomatica,from_senal_transnacional,from_cargo_1,from_cargo_2,from_cargo_3,from_cargos_politicos,from_ocupacion,to_nombre,to_pais,to_familia_normalizada,to_partido_norm,to_bloque_cargo,to_primary_elite_type,to_motivo_elite,to_elite_diplomatica,to_senal_transnacional,to_cargo_1,to_cargo_2,to_cargo_3,to_cargos_politicos,to_ocupacion,motivo_relacion,misma_familia,mismo_pais,mismo_partido,mismo_bloque_cargo,ambos_diplomaticos,puente_transnacional,motivo_conexion,motivo_principal
https://es.wikipedia.org/wiki/Jos%C3%A9_Antonio_Gregorio_de_Ot%C3%A1lora,https://es.wikipedia.org/wiki/Felipe_Santiago_Ignacio_de_Ot%C3%A1lora_y_del_Ribero,padres,José Antonio Gregorio de Otálora,Argentina,Otálora,NA,Militar,Política,élite política | élite familiar | élite económica,FALSE,TRUE,Funcionario,Militar,NA,NA,"Funcionario , militar , comerciante y hacendado",Felipe Santiago Ignacio de Otálora y del Ribero,Argentina,Otálora,NA,Económico,Política,élite política | élite familiar | élite económica,FALSE,TRUE,Hacendado,NA,NA,NA,Hacendado,parentesco_ascendente,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,parentesco_ascendente | misma_familia,parentesco
https://es.wikipedia.org/wiki/Jos%C3%A9_Antonio_Gregorio_Eustaquio_de_Ot%C3%A1lora_y_del_Ribero,https://es.wikipedia.org/wiki/Jos%C3%A9_Antonio_Gregorio_de_Ot%C3%A1lora,padres,José Antonio Gregorio Eustaquio de Otálora y del Ribero,Argentina,Otálora,NA,Militar,Política,élite política | élite familiar | élite económica,FALSE,TRUE,Militar,Hacendado,NA,NA,hacendado y militar,José Antonio Gregorio de Otálora,Argentina,Otálora,NA,Militar,Política,élite política | élite familiar | élite económica,FALSE,TRUE,Funcionario,Militar,NA,NA,"Funcionario , militar , comerciante y hacendado",parentesco_ascendente,TRUE,TRUE,FALSE,TRUE,FALSE,FALSE,parentesco_ascendente | misma_familia | mismo_bloque_cargo,parentesco
https://es.wikipedia.org/wiki/Mar%C3%ADa_Saturnina_B%C3%A1rbara_de_Ot%C3%A1lora_y_Ribero,https://es.wikipedia.org/wiki/Jos%C3%A9_Antonio_Gregorio_de_Ot%C3%A1lora,padres,María Saturnina Bárbara de Otálora y Ribero,Argentina,Otálora,NA,Otro,Política,élite política | élite familiar,FALSE,TRUE,Patricia argentina,Esposa de Cornelio Saavedra,NA,NA,Dama Patricia,José Antonio Gregorio de Otálora,Argentina,Otálora,NA,Militar,Política,élite política | élite familiar | élite económica,FALSE,TRUE,Funcionario,Militar,NA,NA,"Funcionario , militar , comerciante y hacendado",parentesco_ascendente,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,parentesco_ascendente | misma_familia,parentesco
https://es.wikipedia.org/wiki/Mar%C3%ADa_Saturnina_B%C3%A1rbara_de_Ot%C3%A1lora_y_Ribero,https://es.wikipedia.org/wiki/Cornelio_Saavedra,conyuge,María Saturnina Bárbara de Otálora y Ribero,Argentina,Otálora,NA,Otro,Política,élite política | élite familiar,FALSE,TRUE,Patricia argentina,Esposa de Cornelio Saavedra,NA,NA,Dama Patricia,Cornelio Saavedra,Argentina,Otálora,Ejércitos patriotas,Ejecutivo,Política,élite política | élite partidaria | élite familiar | élite económica,FALSE,TRUE,Presidente de las Provincias Unidas del Río de la Plata,Comandante en jefe del Ejército del Norte,NA,NA,"Comerciante , militar , político y hacendado",alianza_conyugal,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,alianza_conyugal | misma_familia,alianza_conyugal
https://es.wikipedia.org/wiki/Mar%C3%ADa_Saturnina_B%C3%A1rbara_de_Ot%C3%A1lora_y_Ribero,https://es.wikipedia.org/wiki/Mariano_Saavedra,hijos,María Saturnina Bárbara de Otálora y Ribero,Argentina,Otálora,NA,Otro,Política,élite política | élite familiar,FALSE,TRUE,Patricia argentina,Esposa de Cornelio Saavedra,NA,NA,Dama Patricia,Mariano Saavedra,Argentina,Otálora,null,Ejecutivo,Política,élite política | élite partidaria | élite familiar,FALSE,TRUE,Gobernador de Buenos Aires,null,null,NA,Abogado,parentesco_descendente,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,parentesco_descendente | misma_familia,parentesco
https://es.wikipedia.org/wiki/Mar%C3%ADa_Saturnina_B%C3%A1rbara_de_Ot%C3%A1lora_y_Ribero,https://es.wikipedia.org/wiki/Jos%C3%A9_Antonio_Gregorio_de_Ot%C3%A1lora,hijos,María Saturnina Bárbara de Otálora y Ribero,Argentina,Otálora,NA,Otro,Política,élite política | élite familiar,FALSE,TRUE,Patricia argentina,Esposa de Cornelio Saavedra,NA,NA,Dama Patricia,José Antonio Gregorio de Otálora,Argentina,Otálora,NA,Militar,Política,élite política | élite familiar | élite económica,FALSE,TRUE,Funcionario,Militar,NA,NA,"Funcionario , militar , comerciante y hacendado",parentesco_descendente,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,parentesco_descendente | misma_familia,parentesco
https://es.wikipedia.org/wiki/Bernardino_Rivadavia,https://es.wikipedia.org/wiki/Benito_Rivadavia,padres,Bernardino Rivadavia,Argentina,Otálora,Partido Unitario,Ejecutivo,Política,élite política | élite partidaria | élite familiar,FALSE,TRUE,Presidente de Argentina,Gobernador de Buenos Aires,NA,NA,Político,Benito Rivadavia,Argentina,Otálora,NA,Militar,Política,élite política | élite familiar,FALSE,TRUE,Abogado,Comerciante,Militar,NA,Militar,parentesco_ascendente,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,parentesco_ascendente | misma_familia,parentesco
https://es.wikipedia.org/wiki/Bernardino_Rivadavia,https://es.wikipedia.org/wiki/Juana_del_Pino,conyuge,Bernardino Rivadavia,Argentina,Otálora,Partido Unitario,Ejecutivo,Política,élite política | élite partidaria | élite familiar,FALSE,TRUE,Presidente de Argentina,Gobernador de Buenos Aires,NA,NA,Político,Juana del Pino,Argentina,Otálora,NA,Otro,Política,élite política | élite familiar,FALSE,TRUE,Primera Dama de Argentina,NA,NA,NA,Dama de Beneficencia y Política,alianza_conyugal,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,alianza_conyugal | misma_familia,alianza_conyugal
https://es.wikipedia.org/wiki/Santiago_Rivadavia,https://es.wikipedia.org/wiki/Benito_Rivadavia,padres,Santiago Rivadavia,Argentina,Otálora,NA,Económico,Política,élite política | élite familiar | élite económica,FALSE,TRUE,Comerciante,Político,NA,NA,Comerciante y político,Benito Rivadavia,Argentina,Otálora,NA,Militar,Política,élite política | élite familiar,FALSE,TRUE,Abogado,Comerciante,Militar,NA,Militar,parentesco_ascendente,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,parentesco_ascendente | misma_familia,parentesco
https://es.wikipedia.org/wiki/Mariano_Saavedra,https://es.wikipedia.org/wiki/Cornelio_Saavedra,padres,Mariano Saavedra,Argentina,Otálora,null,Ejecutivo,Política,élite política | élite partidaria | élite familiar,FALSE,TRUE,Gobernador de Buenos Aires,null,null,NA,Abogado,Cornelio Saavedra,Argentina,Otálora,Ejércitos patriotas,Ejecutivo,Política,élite política | élite partidaria | élite familiar | élite económica,FALSE,TRUE,Presidente de las Provincias Unidas del Río de la Plata,Comandante en jefe del Ejército del Norte,NA,NA,"Comerciante , militar , político y hacendado",parentesco_ascendente,TRUE,TRUE,FALSE,TRUE,FALSE,FALSE,parentesco_ascendente | misma_familia | mismo_bloque_cargo,parentesco
https://es.wikipedia.org/wiki/Mariano_Saavedra,https://es.wikipedia.org/wiki/Mar%C3%ADa_Saturnina_B%C3%A1rbara_de_Ot%C3%A1lora_y_Ribero,padres,Mariano Saavedra,Argentina,Otálora,null,Ejecutivo,Política,élite política | élite partidaria | élite familiar,FALSE,TRUE,Gobernador de Buenos Aires,null,null,NA,Abogado,María Saturnina Bárbara de Otálora y Ribero,Argentina,Otálora,NA,Otro,Política,élite política | élite familiar,FALSE,TRUE,Patricia argentina,Esposa de Cornelio Saavedra,NA,NA,Dama Patricia,parentesco_ascendente,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,parentesco_ascendente | misma_familia,parentesco
https://es.wikipedia.org/wiki/Mariano_Saavedra,https://es.wikipedia.org/wiki/Mar%C3%ADa_Saturnina_B%C3%A1rbara_de_Ot%C3%A1lora_y_Ribero,hijos,Mariano Saavedra,Argentina,Otálora,null,Ejecutivo,Política,élite política | élite partidaria | élite familiar,FALSE,TRUE,Gobernador de Buenos Aires,null,null,NA,Abogado,María Saturnina Bárbara de Otálora y Ribero,Argentina,Otálora,NA,Otro,Política,élite política | élite familiar,FALSE,TRUE,Patricia argentina,Esposa de Cornelio Saavedra,NA,NA,Dama Patricia,parentesco_descendente,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,parentesco_descendente | misma_familia,parentesco
https://es.wikipedia.org/wiki/Benito_Gonz%C3%A1lez_Ribadavia,https://es.wikipedia.org/wiki/Bernardino_Rivadavia,hijos,Benito Rivadavia,Argentina,Otálora,NA,Militar,Política,élite política | élite familiar,FALSE,TRUE,Abogado,Comerciante,Militar,NA,Militar,Bernardino Rivadavia,Argentina,Otálora,Partido Unitario,Ejecutivo,Política,élite política | élite partidaria | élite familiar,FALSE,TRUE,Presidente de Argentina,Gobernador de Buenos Aires,NA,NA,Político,parentesco_descendente,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,parentesco_descendente | misma_familia,parentesco
https://es.wikipedia.org/wiki/Benito_Gonz%C3%A1lez_Ribadavia,https://es.wikipedia.org/wiki/Santiago_Rivadavia,hijos,Benito Rivadavia,Argentina,Otálora,NA,Militar,Política,élite política | élite familiar,FALSE,TRUE,Abogado,Comerciante,Militar,NA,Militar,Santiago Rivadavia,Argentina,Otálora,NA,Económico,Política,élite política | élite familiar | élite económica,FALSE,TRUE,Comerciante,Político,NA,NA,Comerciante y político,parentesco_descendente,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,parentesco_descendente | misma_familia,parentesco
https://es.wikipedia.org/wiki/Benito_Gonz%C3%A1lez_Ribadavia,https://es.wikipedia.org/wiki/Ana_Mar%C3%ADa_Salvadora_de_Ot%C3%A1lora_y_Ribero,conyuge,Benito Rivadavia,Argentina,Otálora,NA,Militar,Política,élite política | élite familiar,FALSE,TRUE,Abogado,Comerciante,Militar,NA,Militar,Ana María Salvadora de Otálora y Ribero,Argentina,Otálora,NA,NA,Familiar,élite familiar,FALSE,TRUE,NA,NA,NA,NA,NA,alianza_conyugal,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,alianza_conyugal | misma_familia,alianza_conyugal
https://es.wikipedia.org/wiki/Jos%C3%A9_Antonio_Gregorio_Eustaquio_de_Ot%C3%A1lora_y_Ribero,https://es.wikipedia.org/wiki/Jos%C3%A9_Antonio_Gregorio_de_Ot%C3%A1lora,padres,José Antonio Gregorio Eustaquio de Otálora y del Ribero,Argentina,Otálora,NA,Militar,Política,élite política | élite familiar | élite económica,FALSE,TRUE,Militar,Hacendado,NA,NA,hacendado y militar,José Antonio Gregorio de Otálora,Argentina,Otálora,NA,Militar,Política,élite política | élite familiar | élite económica,FALSE,TRUE,Funcionario,Militar,NA,NA,"Funcionario , militar , comerciante y hacendado",parentesco_ascendente,TRUE,TRUE,FALSE,TRUE,FALSE,FALSE,parentesco_ascendente | misma_familia | mismo_bloque_cargo,parentesco
https://es.wikipedia.org/wiki/Jos%C3%A9_Antonio_Gregorio_Eustaquio_de_Ot%C3%A1lora_y_Ribero,https://es.wikipedia.org/wiki/Jos%C3%A9_Antonio_Gregorio_de_Ot%C3%A1lora,hijos,José Antonio Gregorio Eustaquio de Otálora y del Ribero,Argentina,Otálora,NA,Militar,Política,élite política | élite familiar | élite económica,FALSE,TRUE,Militar,Hacendado,NA,NA,hacendado y militar,José Antonio Gregorio de Otálora,Argentina,Otálora,NA,Militar,Política,élite política | élite familiar | élite económica,FALSE,TRUE,Funcionario,Militar,NA,NA,"Funcionario , militar , comerciante y hacendado",parentesco_descendente,TRUE,TRUE,FALSE,TRUE,FALSE,FALSE,parentesco_descendente | misma_familia | mismo_bloque_cargo,parentesco
https://es.wikipedia.org/wiki/Cornelio_Saavedra,https://es.wikipedia.org/wiki/Mar%C3%ADa_Saturnina_B%C3%A1rbara_de_Ot%C3%A1lora_y_Ribero,conyuge,Cornelio Saavedra,Argentina,Otálora,Ejércitos patriotas,Ejecutivo,Política,élite política | élite partidaria | élite familiar | élite económica,FALSE,TRUE,Presidente de las Provincias Unidas del Río de la Plata,Comandante en jefe del Ejército del Norte,NA,NA,"Comerciante , militar , político y hacendado",María Saturnina Bárbara de Otálora y Ribero,Argentina,Otálora,NA,Otro,Política,élite política | élite familiar,FALSE,TRUE,Patricia argentina,Esposa de Cornelio Saavedra,NA,NA,Dama Patricia,alianza_conyugal,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,alianza_conyugal | misma_familia,alianza_conyugal
https://es.wikipedia.org/wiki/Cornelio_Saavedra,https://es.wikipedia.org/wiki/Mariano_Saavedra,hijos,Cornelio Saavedra,Argentina,Otálora,Ejércitos patriotas,Ejecutivo,Política,élite política | élite partidaria | élite familiar | élite económica,FALSE,TRUE,Presidente de las Provincias Unidas del Río de la Plata,Comandante en jefe del Ejército del Norte,NA,NA,"Comerciante , militar , político y hacendado",Mariano Saavedra,Argentina,Otálora,null,Ejecutivo,Política,élite política | élite partidaria | élite familiar,FALSE,TRUE,Gobernador de Buenos Aires,null,null,NA,Abogado,parentesco_descendente,TRUE,TRUE,FALSE,TRUE,FALSE,FALSE,parentesco_descendente | misma_familia | mismo_bloque_cargo,parentesco
https://es.wikipedia.org/wiki/Cornelio_Saavedra,https://es.wikipedia.org/wiki/Mariano_Saavedra,padres,Cornelio Saavedra,Argentina,Otálora,Ejércitos patriotas,Ejecutivo,Política,élite política | élite partidaria | élite familiar | élite económica,FALSE,TRUE,Presidente de las Provincias Unidas del Río de la Plata,Comandante en jefe del Ejército del Norte,NA,NA,"Comerciante , militar , político y hacendado",Mariano Saavedra,Argentina,Otálora,null,Ejecutivo,Política,élite política | élite partidaria | élite familiar,FALSE,TRUE,Gobernador de Buenos Aires,null,null,NA,Abogado,parentesco_ascendente,TRUE,TRUE,FALSE,TRUE,FALSE,FALSE,parentesco_ascendente | misma_familia | mismo_bloque_cargo,parentesco
https://es.wikipedia.org/wiki/Benito_Rivadavia,https://es.wikipedia.org/wiki/Bernardino_Rivadavia,hijos,Benito Rivadavia,Argentina,Otálora,NA,Militar,Política,élite política | élite familiar,FALSE,TRUE,Abogado,Comerciante,Militar,NA,Militar,Bernardino Rivadavia,Argentina,Otálora,Partido Unitario,Ejecutivo,Política,élite política | élite partidaria | élite familiar,FALSE,TRUE,Presidente de Argentina,Gobernador de Buenos Aires,NA,NA,Político,parentesco_descendente,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,parentesco_descendente | misma_familia,parentesco
https://es.wikipedia.org/wiki/Benito_Rivadavia,https://es.wikipedia.org/wiki/Santiago_Rivadavia,hijos,Benito Rivadavia,Argentina,Otálora,NA,Militar,Política,élite política | élite familiar,FALSE,TRUE,Abogado,Comerciante,Militar,NA,Militar,Santiago Rivadavia,Argentina,Otálora,NA,Económico,Política,élite política | élite familiar | élite económica,FALSE,TRUE,Comerciante,Político,NA,NA,Comerciante y político,parentesco_descendente,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,parentesco_descendente | misma_familia,parentesco
https://es.wikipedia.org/wiki/Benito_Rivadavia,https://es.wikipedia.org/wiki/Bernardino_Rivadavia,padres,Benito Rivadavia,Argentina,Otálora,NA,Militar,Política,élite política | élite familiar,FALSE,TRUE,Abogado,Comerciante,Militar,NA,Militar,Bernardino Rivadavia,Argentina,Otálora,Partido Unitario,Ejecutivo,Política,élite política | élite partidaria | élite familiar,FALSE,TRUE,Presidente de Argentina,Gobernador de Buenos Aires,NA,NA,Político,parentesco_ascendente,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,parentesco_ascendente | misma_familia,parentesco
https://es.wikipedia.org/wiki/Benito_Rivadavia,https://es.wikipedia.org/wiki/Santiago_Rivadavia,padres,Benito Rivadavia,Argentina,Otálora,NA,Militar,Política,élite política | élite familiar,FALSE,TRUE,Abogado,Comerciante,Militar,NA,Militar,Santiago Rivadavia,Argentina,Otálora,NA,Económico,Política,élite política | élite familiar | élite económica,FALSE,TRUE,Comerciante,Político,NA,NA,Comerciante y político,parentesco_ascendente,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,parentesco_ascendente | misma_familia,parentesco
https://es.wikipedia.org/wiki/Juana_del_Pino,https://es.wikipedia.org/wiki/Joaqu%C3%ADn_del_Pino,padres,Juana del Pino,Argentina,Otálora,NA,Otro,Política,élite política | élite familiar,FALSE,TRUE,Primera Dama de Argentina,NA,NA,NA,Dama de Beneficencia y Política,Joaquín del Pino,Argentina,Otálora,NA,Militar,Política,élite política | élite familiar,FALSE,TRUE,Virrey del Río de la Plata,Ingeniero militar,NA,NA,Político y militar,parentesco_ascendente,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,parentesco_ascendente | misma_familia,parentesco
https://es.wikipedia.org/wiki/Juana_del_Pino,https://es.wikipedia.org/wiki/Rafaela_de_Vera_Mujica_y_L%C3%B3pez_Pintado,padres,Juana del Pino,Argentina,Otálora,NA,Otro,Política,élite política | élite familiar,FALSE,TRUE,Primera Dama de Argentina,NA,NA,NA,Dama de Beneficencia y Política,Rafaela de Vera Mujica y López Pintado,Argentina,Otálora,NA,Otro,Política,élite política | élite familiar,FALSE,FALSE,Virreina consorte del Río de la Plata,NA,NA,NA,NA,parentesco_ascendente,TRUE,TRUE,FALSE,TRUE,FALSE,FALSE,parentesco_ascendente | misma_familia | mismo_bloque_cargo,parentesco
https://es.wikipedia.org/wiki/Juana_del_Pino,https://es.wikipedia.org/wiki/Bernardino_Rivadavia,conyuge,Juana del Pino,Argentina,Otálora,NA,Otro,Política,élite política | élite familiar,FALSE,TRUE,Primera Dama de Argentina,NA,NA,NA,Dama de Beneficencia y Política,Bernardino Rivadavia,Argentina,Otálora,Partido Unitario,Ejecutivo,Política,élite política | élite partidaria | élite familiar,FALSE,TRUE,Presidente de Argentina,Gobernador de Buenos Aires,NA,NA,Político,alianza_conyugal,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,alianza_conyugal | misma_familia,alianza_conyugal
https://es.wikipedia.org/wiki/Joaqu%C3%ADn_del_Pino,https://es.wikipedia.org/wiki/Juana_del_Pino,hijos,Joaquín del Pino,Argentina,Otálora,NA,Militar,Política,élite política | élite familiar,FALSE,TRUE,Virrey del Río de la Plata,Ingeniero militar,NA,NA,Político y militar,Juana del Pino,Argentina,Otálora,NA,Otro,Política,élite política | élite familiar,FALSE,TRUE,Primera Dama de Argentina,NA,NA,NA,Dama de Beneficencia y Política,parentesco_descendente,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,parentesco_descendente | misma_familia,parentesco
https://es.wikipedia.org/wiki/Joaqu%C3%ADn_del_Pino,https://es.wikipedia.org/wiki/Juana_del_Pino,padres,Joaquín del Pino,Argentina,Otálora,NA,Militar,Política,élite política | élite familiar,FALSE,TRUE,Virrey del Río de la Plata,Ingeniero militar,NA,NA,Político y militar,Juana del Pino,Argentina,Otálora,NA,Otro,Política,élite política | élite familiar,FALSE,TRUE,Primera Dama de Argentina,NA,NA,NA,Dama de Beneficencia y Política,parentesco_ascendente,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,parentesco_ascendente | misma_familia,parentesco
https://es.wikipedia.org/wiki/Rafaela_de_Vera_Mujica_y_L%C3%B3pez_Pintado,https://es.wikipedia.org/wiki/Juana_del_Pino,hijos,Rafaela de Vera Mujica y López Pintado,Argentina,Otálora,NA,Otro,Política,élite política | élite familiar,FALSE,FALSE,Virreina consorte del Río de la Plata,NA,NA,NA,NA,Juana del Pino,Argentina,Otálora,NA,Otro,Política,élite política | élite familiar,FALSE,TRUE,Primera Dama de Argentina,NA,NA,NA,Dama de Beneficencia y Política,parentesco_descendente,TRUE,TRUE,FALSE,TRUE,FALSE,FALSE,parentesco_descendente | misma_familia | mismo_bloque_cargo,parentesco
https://es.wikipedia.org/wiki/Rafaela_de_Vera_Mujica_y_L%C3%B3pez_Pintado,https://es.wikipedia.org/wiki/Juana_del_Pino,padres,Rafaela de Vera Mujica y López Pintado,Argentina,Otálora,NA,Otro,Política,élite política | élite familiar,FALSE,FALSE,Virreina consorte del Río de la Plata,NA,NA,NA,NA,Juana del Pino,Argentina,Otálora,NA,Otro,Política,élite política | élite familiar,FALSE,TRUE,Primera Dama de Argentina,NA,NA,NA,Dama de Beneficencia y Política,parentesco_ascendente,TRUE,TRUE,FALSE,TRUE,FALSE,FALSE,parentesco_ascendente | misma_familia | mismo_bloque_cargo,parentesco
https://es.wikipedia.org/wiki/Isabel_Macedo,https://es.wikipedia.org/wiki/Juan_Manuel_Urtubey,conyuge,Isabel Macedo,Argentina,Urtubey,NA,Otro,Política,élite política | élite familiar,FALSE,TRUE,Primera Dama de Salta,NA,NA,NA,"Actriz, modelo y empresaria",Juan Manuel Urtubey,Argentina,Urtubey,Partido Justicialista,Ejecutivo,Política,élite política | élite partidaria | élite familiar | élite económica,FALSE,TRUE,Gobernador de Salta,NA,NA,NA,"Político , abogado , empresario y profesor",alianza_conyugal,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,alianza_conyugal | misma_familia,alianza_conyugal
