url,nombre,pais,familia_normalizada,motivo_elite,primary_elite_type,bloque_cargo,partido_norm,elite_politica,elite_partidaria,elite_familiar,elite_diplomatica,elite_economica,senal_transnacional,cargo_1,cargo_2,cargo_3,cargos_politicos,ocupacion,lugar_nacimiento,lugar_fallecimiento,nacionalidad,conexion_otros_paises,redes_dentro_pais,redes_entre_paises
https://es.wikipedia.org/wiki/Mart%C3%ADn_Soria,Martín Soria,Argentina,Soria,élite partidaria,Partidaria,Profesional,Partido Justicialista,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,NA,NA,NA,NA,abogado y político,NA,NA,Argentina,NA,NA,NA
https://es.wikipedia.org/wiki/Casa_Di_Tella,Casa Di Tella,Argentina,Di Tella,élite familiar,Familiar,NA,NA,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
https://es.wikipedia.org/wiki/Andr%C3%A9s_Di_Tella,Andrés Di Tella,Argentina,Di Tella,élite familiar,Familiar,Profesional,NA,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,NA,NA,NA,NA,"cineasta , periodista , director de cine",NA,NA,Argentina,NA,NA,NA
https://es.wikipedia.org/wiki/Guido_Di_Tella,Guido Di Tella,Argentina,Di Tella,élite partidaria | élite familiar,Partidaria,Otro,Partido Justicialista (1972-2001) Partido Demócrata Cristiano (1954-1966),FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,NA,NA,NA,NA,Ingeniero Economista,NA,NA,Argentina,NA,NA,NA
https://es.wikipedia.org/wiki/Torcuato_Di_Tella,Torcuato Di Tella,Argentina,Di Tella,élite familiar | élite económica,Económica,Económico,NA,FALSE,FALSE,TRUE,FALSE,TRUE,FALSE,NA,NA,NA,NA,Industrial y filántropo,NA,NA,Italiana (1946-1948),NA,NA,NA
https://es.wikipedia.org/wiki/Torcuato_Di_Tella_%28hijo%29,Torcuato Di Tella (hijo),Argentina,Di Tella,élite partidaria | élite familiar,Partidaria,Otro,Partido Socialista Partido Socialista Argentino Partido Socialista Argentino de Vanguardia,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,NA,NA,NA,NA,"Sociólogo , teórico social , historiador , autor .",NA,NA,Argentina,NA,NA,NA
https://es.wikipedia.org/wiki/Siam_Di_Tella,Siam Di Tella,Argentina,Di Tella,élite familiar,Familiar,NA,NA,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
https://es.wikipedia.org/wiki/Torcuato_Alfredo_Sozio_Di_Tella,Torcuato Alfredo Sozio Di Tella,Argentina,Di Tella,élite partidaria | élite familiar,Partidaria,Otro,Partido Peronista,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,NA,NA,NA,NA,Diplomático y ejecutivo,NA,NA,Argentina,NA,NA,NA
https://es.wikipedia.org/wiki/Cecilia_Szperling,Cecilia Szperling,Argentina,Di Tella,élite familiar,Familiar,Profesional,NA,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,NA,NA,NA,NA,"Escritora , activista por los derechos de las mujeres y gestora cultural",NA,NA,Argentina,NA,NA,NA
https://es.wikipedia.org/wiki/Manuel_D%C3%ADaz_V%C3%A9lez,Manuel Díaz Vélez,Argentina,Díaz Vélez,élite familiar,Familiar,Militar,NA,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,NA,NA,NA,NA,Militar,NA,NA,Argentina,NA,NA,NA
https://es.wikipedia.org/wiki/Ciriaco_D%C3%ADaz_V%C3%A9lez,Ciriaco Díaz Vélez,Argentina,Díaz Vélez,élite familiar,Familiar,Militar,NA,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,NA,NA,NA,NA,Militar y político,NA,NA,Argentina,NA,NA,NA
https://es.wikipedia.org/wiki/Eustoquio_D%C3%ADaz_V%C3%A9lez,Eustoquio Díaz Vélez,Argentina,Díaz Vélez,élite partidaria | élite familiar,Partidaria,Militar,Ejércitos patriotas,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,NA,NA,NA,NA,"militar , estadista y estanciero",NA,NA,Argentina,NA,NA,NA
https://es.wikipedia.org/wiki/Eustoquio_D%C3%ADaz_V%C3%A9lez_%28hijo%29,Eustoquio Díaz Vélez (hijo),Argentina,Díaz Vélez,élite familiar,Familiar,Otro,NA,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,NA,NA,NA,NA,"estanciero, político",NA,NA,argentino,NA,NA,NA
https://es.wikipedia.org/wiki/Jos%C3%A9_Miguel_D%C3%ADaz_V%C3%A9lez,José Miguel Díaz Vélez,Argentina,Díaz Vélez,élite familiar,Familiar,Otro,NA,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,NA,NA,NA,NA,Político y diplomático,NA,NA,Argentina,NA,NA,NA
https://es.wikipedia.org/wiki/Gregorio_Ar%C3%A1oz_de_Lamadrid,Gregorio Aráoz de Lamadrid,Argentina,Díaz Vélez,élite partidaria | élite familiar,Partidaria,Militar,Unitario,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,NA,NA,NA,NA,Militar y político,NA,NA,Argentina,NA,NA,NA
https://es.wikipedia.org/wiki/Palacio_D%C3%ADaz_V%C3%A9lez,Palacio Díaz Vélez,Argentina,Díaz Vélez,élite familiar,Familiar,NA,NA,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
https://es.wikipedia.org/wiki/Julio_Argentino_Noble,Julio Argentino Noble,Argentina,Noble,élite partidaria,Partidaria,Profesional,Partido Demócrata Progresista,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,NA,NA,NA,NA,"Político, ingeniero civil, docente, escritor, y periodista",NA,NA,NA,NA,NA,NA
https://es.wikipedia.org/wiki/Roberto_Noble,Roberto Noble,Argentina,Noble,élite partidaria | élite económica,Partidaria,Económico,Partido Socialista Independiente,FALSE,TRUE,FALSE,FALSE,TRUE,FALSE,NA,NA,NA,NA,"Político, periodista y empresario",NA,NA,Argentina,NA,NA,NA
https://es.wikipedia.org/wiki/Emilio_Castro,Emilio Castro,Argentina,Rocha,élite partidaria | élite familiar | élite económica,Partidaria,Económico,Partido Unitario Partido Autonomista Partido Autonomista Nacional,FALSE,TRUE,TRUE,FALSE,TRUE,FALSE,NA,NA,NA,NA,Hacendado y gobernante,NA,NA,Argentina,NA,NA,NA
https://es.wikipedia.org/wiki/Dardo_Rocha,Dardo Rocha,Argentina,Rocha,élite partidaria | élite familiar,Partidaria,Militar,Partido Autonomista Nacional,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,NA,NA,NA,NA,Abogado Militar Periodista,NA,NA,Argentina,NA,NA,NA
https://es.wikipedia.org/wiki/Juan_Jos%C3%A9_Mariano_Rocha,Juan José Mariano Rocha,Argentina,Rocha,élite familiar | élite económica,Económica,Militar,NA,FALSE,FALSE,TRUE,FALSE,TRUE,FALSE,NA,NA,NA,NA,"Hacendado , oficial mayor de escribanía y militar",NA,NA,NA,NA,NA,NA
https://es.wikipedia.org/wiki/Juan_Jos%C3%A9_Romualdo_Rocha,Juan José Romualdo Rocha,Argentina,Rocha,élite familiar | élite económica,Económica,Militar,NA,FALSE,FALSE,TRUE,FALSE,TRUE,FALSE,NA,NA,NA,NA,"Hacendado , escribano público y militar",NA,NA,NA,NA,NA,NA
https://es.wikipedia.org/wiki/Juan_Jos%C3%A9_Rosendo_Rocha,Juan José Rosendo Rocha,Argentina,Rocha,élite partidaria | élite familiar | élite económica,Partidaria,Militar,Partido Unitario,FALSE,TRUE,TRUE,FALSE,TRUE,FALSE,NA,NA,NA,NA,"Hacendado , político , periodista y militar",NA,NA,Argentina,NA,NA,NA
https://es.wikipedia.org/wiki/Victoriano_de_Rocha,Victoriano de Rocha,Argentina,Rocha,élite familiar,Familiar,Otro,NA,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,NA,NA,NA,NA,Estanciero y funcionario colonial,NA,NA,Hispano - criolla,NA,NA,NA
https://es.wikipedia.org/wiki/Juan_Jos%C3%A9_Romualdo_Rocha#Matrimonio_y_descendencia,Juan José Romualdo Rocha,Argentina,Rocha,élite familiar | élite económica,Económica,Militar,NA,FALSE,FALSE,TRUE,FALSE,TRUE,FALSE,NA,NA,NA,NA,"Hacendado , escribano público y militar",NA,NA,NA,NA,NA,NA
https://es.wikipedia.org/wiki/Juan_Jos%C3%A9_Mariano_Rocha#Matrimonio_y_descendencia,Juan José Mariano Rocha,Argentina,Rocha,élite familiar | élite económica,Económica,Militar,NA,FALSE,FALSE,TRUE,FALSE,TRUE,FALSE,NA,NA,NA,NA,"Hacendado , oficial mayor de escribanía y militar",NA,NA,NA,NA,NA,NA
https://es.wikipedia.org/wiki/Francisco_Borges,Francisco Borges,Argentina,Lafinur,élite familiar,Familiar,Militar,NA,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,NA,NA,NA,NA,Militar,NA,NA,Argentina,NA,NA,NA
https://es.wikipedia.org/wiki/Juan_Cris%C3%B3stomo_Lafinur,Juan Crisóstomo Lafinur,Argentina,Lafinur,élite familiar,Familiar,Otro,NA,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,NA,NA,NA,NA,"Poeta, filósofo y educador",NA,NA,Argentina,NA,NA,NA
https://es.wikipedia.org/wiki/%C3%81lvaro_Meli%C3%A1n_Lafinur,Álvaro Melián Lafinur,Argentina,Lafinur,élite familiar,Familiar,Profesional,NA,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,NA,NA,NA,NA,"Escritor , crítico literario y poeta",NA,NA,Argentina,NA,NA,NA
https://es.wikipedia.org/wiki/Luis_Meli%C3%A1n_Lafinur,Luis Melián Lafinur,Argentina,Lafinur,élite familiar,Familiar,Profesional,NA,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,NA,NA,NA,NA,"abogado , periodista , diplomático , profesor",NA,NA,uruguayo,NA,NA,NA
https://es.wikipedia.org/wiki/Jorge_Guillermo_Borges,Jorge Guillermo Borges,Argentina,Lafinur,élite familiar,Familiar,Profesional,NA,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,NA,NA,NA,NA,"Escritor , filósofo , abogado y traductor",NA,NA,argentina,NA,NA,NA
https://es.wikipedia.org/wiki/Leonor_Acevedo_Su%C3%A1rez,Leonor Acevedo Suárez,Argentina,Lafinur,élite familiar,Familiar,Otro,NA,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,NA,NA,NA,NA,"Traductora , secretaria",NA,NA,Argentina,NA,NA,NA
https://es.wikipedia.org/wiki/Jorge_Luis_Borges,Jorge Luis Borges,Argentina,Lafinur,élite familiar,Familiar,Profesional,NA,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,NA,NA,NA,NA,"Escritor , poeta , cuentista , ensayista , traductor , crítico literario , guionista , bibliotecario , profesor , editor",NA,NA,argentina,NA,NA,NA
https://es.wikipedia.org/wiki/Norah_Borges,Norah Borges,Argentina,Lafinur,élite familiar,Familiar,Otro,NA,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,NA,NA,NA,NA,"Pintora , ilustradora , crítica de arte y dibujante",NA,NA,Argentina,NA,NA,NA
https://es.wikipedia.org/wiki/Francisco_Rafael_Augier,Francisco Rafael Augier,Argentina,Augier,élite económica,Económica,Diplomático,NA,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,NA,NA,NA,NA,"Alférez Real de Santiago del Estero, subdelegado de Real Hacienda de Catamarca regidor del Cabildo de Catamarca, durante el Virreinato del Río de la Plata , Comerciante, Hacendado. Durante el periodo republicano Argentina Dignatario y firmante del Acta de Autonomía de Catamarca .",NA,NA,Española,NA,NA,NA
https://es.wikipedia.org/wiki/Marcelino_Augier,Marcelino Augier,Argentina,Augier,élite partidaria,Partidaria,Militar,Partido Unitario,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,NA,NA,NA,NA,"Minero, estanciero y militar",NA,NA,Argentina,NA,NA,NA
https://es.wikipedia.org/wiki/Uladislao_Augier,Uladislao Augier,Argentina,Augier,élite política | élite partidaria,Política,Legislativo,Partido Unitario,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,NA,NA,NA,Diputado de Argentina,Político y militar,NA,NA,Argentina,NA,NA,NA
https://es.wikipedia.org/wiki/Horacio_Rodolfo_de_Sosa,Horacio Rodolfo de Sosa,Argentina,Marcó del Pont,élite familiar,Familiar,NA,NA,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,NA,NA,NA,NA,NA,NA,NA,Argentina,NA,NA,NA
https://es.wikipedia.org/wiki/Luis_Mar%C3%ADa_Rodr%C3%ADguez,Luis María Rodríguez,Argentina,Marcó del Pont,élite partidaria | élite familiar,Partidaria,Profesional,Partido Justicialista,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,NA,NA,NA,NA,"Abogado , Jurista , Criminólogo y Escritor",NA,NA,Argentina,NA,NA,NA
https://es.wikipedia.org/wiki/Buenaventura_Marc%C3%B3_del_Pont,Buenaventura Marcó del Pont,Argentina,Marcó del Pont,élite política | élite familiar,Política,Otro,NA,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,NA,NA,NA,Regidor,Corsario,NA,NA,Española,NA,NA,NA
https://es.wikipedia.org/wiki/Casimiro_Marc%C3%B3_del_Pont,Casimiro Marcó del Pont,Argentina,Marcó del Pont,élite familiar,Familiar,Militar,NA,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,NA,NA,NA,NA,Militar,NA,NA,Española,NA,NA,NA
https://es.wikipedia.org/wiki/Manuel_Mar%C3%ADa_Marc%C3%B3_del_Pont,Manuel María Marcó del Pont,Argentina,Marcó del Pont,élite familiar,Familiar,Militar,NA,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,NA,NA,NA,NA,Militar,NA,NA,Española,NA,NA,NA
https://es.wikipedia.org/wiki/Mercedes_Marc%C3%B3_del_Pont,Mercedes Marcó del Pont,Argentina,Marcó del Pont,élite partidaria | élite familiar,Partidaria,Otro,Movimiento de Integración y Desarrollo,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,NA,NA,NA,NA,Economista y política,NA,NA,Argentina,NA,NA,NA
https://es.wikipedia.org/wiki/Ra%C3%BAl_Marc%C3%B3_del_Pont,Raúl Marcó del Pont,Argentina,Marcó del Pont,élite familiar,Familiar,Profesional,NA,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,NA,NA,NA,NA,"Escritor , político , historiador , cronista y periodista",NA,NA,Argentina,NA,NA,NA
https://es.wikipedia.org/wiki/Roque_S%C3%A1enz_Pe%C3%B1a,Roque Sáenz Peña,Argentina,Sáenz Peña,élite partidaria,Partidaria,Militar,Partido Autonomista (1862-1874) Partido Autonomista Nacional (1874-1877/1878-1891) Partido Republicano (1877-1878) Partido Modernista (1891-1892) Partido Autonomista Nacional (línea modernista) (1892-1902) Partido Demócrata (1902-1903) Partido Autonomista (1903-1909) Unión Nacional (1909-1912),FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,NA,NA,NA,NA,"Abogado , diplomático , político y militar",NA,NA,Argentina,NA,NA,NA
https://es.wikipedia.org/wiki/Luis_S%C3%A1enz_Pe%C3%B1a,Luis Sáenz Peña,Argentina,Sáenz Peña,élite partidaria,Partidaria,Profesional,Partido Autonomista Unión Católica Unión Cívica,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,NA,NA,NA,NA,Abogado,NA,NA,Argentina,NA,NA,NA
https://es.wikipedia.org/wiki/Alejandro_Borensztein,Alejandro Borensztein,Argentina,Borensztein,élite familiar,Familiar,Profesional,NA,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,NA,NA,NA,NA,"Productor de televisión , escritor y realizador de televisión",NA,NA,Argentina,NA,NA,NA
https://es.wikipedia.org/wiki/Sebasti%C3%A1n_Borensztein,Sebastián Borensztein,Argentina,Borensztein,élite familiar,Familiar,Otro,NA,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,NA,NA,NA,NA,Director de cine y guionista,NA,NA,Argentina,NA,NA,NA
https://es.wikipedia.org/wiki/Tato_Bores,Tato Bores,Argentina,Borensztein,élite familiar,Familiar,Otro,NA,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,NA,NA,NA,NA,"Actor , humorista , monologuista y actor de televisión",NA,NA,Argentina,NA,NA,NA
https://es.wikipedia.org/wiki/Viviana_Canosa,Viviana Canosa,Argentina,Borensztein,élite familiar,Familiar,Profesional,NA,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,NA,NA,NA,NA,"Presentadora , periodista y locutora",NA,NA,Argentina,NA,NA,NA
https://es.wikipedia.org/wiki/Merlina_Licht,Merlina Licht,Argentina,Borensztein,élite familiar,Familiar,Otro,NA,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,NA,NA,NA,NA,"panelista, abogada",NA,NA,argentina,NA,NA,NA
https://es.wikipedia.org/wiki/Paula_Siero,Paula Siero,Argentina,Borensztein,élite familiar,Familiar,Otro,NA,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,NA,NA,NA,NA,"Actriz, modelo, directora y guionista",NA,NA,Argentina,NA,NA,NA
https://es.wikipedia.org/wiki/Mauricio_Dayub,Mauricio Dayub,Argentina,Borensztein,élite familiar,Familiar,Otro,NA,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,NA,NA,NA,NA,Actor y director de escena,NA,NA,Argentina,NA,NA,NA
https://es.wikipedia.org/wiki/Fabiana_Cantilo,Fabiana Cantilo,Argentina,Pueyrredón,élite familiar,Familiar,Otro,NA,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,NA,NA,NA,NA,Cantante y compositora de canciones,NA,NA,Argentina,NA,NA,NA
https://es.wikipedia.org/wiki/Jos%C3%A9_Hern%C3%A1ndez,José Hernández,Argentina,Pueyrredón,élite partidaria | élite familiar,Partidaria,Militar,Partido Autonomista Nacional,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,NA,NA,NA,NA,"Poeta , político , periodista y militar",NA,NA,Argentina,NA,NA,NA
https://es.wikipedia.org/wiki/Rafael_Hern%C3%A1ndez_%28pol%C3%ADtico%29,Rafael Hernández (político),Argentina,Pueyrredón,élite familiar,Familiar,Profesional,NA,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,NA,NA,NA,NA,Periodista y político,NA,NA,Argentina,NA,NA,NA
https://es.wikipedia.org/wiki/Carlos_Alberto_Pueyrred%C3%B3n,Carlos Alberto Pueyrredón,Argentina,Pueyrredón,élite partidaria | élite familiar,Partidaria,Profesional,Partido Republicano Unión Cívica Partido Demócrata Nacional,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,NA,NA,NA,NA,"Abogado, político, historiador",NA,NA,Argentina,NA,NA,NA
https://es.wikipedia.org/wiki/C%C3%A9sar_%C2%ABBanana%C2%BB_Pueyrred%C3%B3n,César «Banana» Pueyrredón,Argentina,Pueyrredón,élite familiar,Familiar,Otro,NA,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,NA,NA,NA,NA,Cantante y compositor,NA,NA,Argentina,NA,NA,NA
https://es.wikipedia.org/wiki/Jos%C3%A9_Cipriano_Andr%C3%A9s_de_Pueyrred%C3%B3n,José Cipriano Andrés de Pueyrredón,Argentina,Pueyrredón,élite partidaria | élite familiar,Partidaria,Militar,Unión Cívica,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,NA,NA,NA,NA,militar,NA,NA,Argentina,NA,NA,NA
https://es.wikipedia.org/wiki/Diego_Jos%C3%A9_de_Pueyrred%C3%B3n,Diego José de Pueyrredón,Argentina,Pueyrredón,élite familiar,Familiar,Militar,NA,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,NA,NA,NA,NA,militar,NA,NA,Argentina,NA,NA,NA
https://es.wikipedia.org/wiki/Juan_Andr%C3%A9s_de_Pueyrred%C3%B3n,Juan Andrés de Pueyrredón,Argentina,Pueyrredón,élite familiar,Familiar,Militar,NA,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,NA,NA,NA,NA,militar,NA,NA,Argentina,NA,NA,NA
https://es.wikipedia.org/wiki/Feliciano_Jos%C3%A9_Pueyrred%C3%B3n,Feliciano José Pueyrredón,Argentina,Pueyrredón,élite partidaria | élite familiar,Partidaria,Otro,Patriota,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,NA,NA,NA,NA,Sacerdote,NA,NA,Argentino,NA,NA,NA
https://es.wikipedia.org/wiki/Honorio_Pueyrred%C3%B3n,Honorio Pueyrredón,Argentina,Pueyrredón,élite partidaria | élite familiar,Partidaria,Profesional,Unión Cívica Unión Cívica Radical,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,NA,NA,NA,NA,"Abogado , diplomático , político y futbolista",NA,NA,Argentina,NA,NA,NA
https://es.wikipedia.org/wiki/Juan_Mart%C3%ADn_de_Pueyrred%C3%B3n,Juan Martín de Pueyrredón,Argentina,Pueyrredón,élite partidaria | élite familiar,Partidaria,Militar,Partido Unitario,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,NA,NA,NA,NA,Militar y político,NA,NA,Argentina,NA,NA,NA
https://es.wikipedia.org/wiki/Juana_Mar%C3%ADa_Pueyrred%C3%B3n,Juana María Pueyrredón,Argentina,Pueyrredón,élite partidaria | élite familiar,Partidaria,NA,Patriota,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,NA,NA,NA,NA,NA,NA,NA,Argentina,NA,NA,NA
https://es.wikipedia.org/wiki/Prilidiano_Pueyrred%C3%B3n,Prilidiano Pueyrredón,Argentina,Pueyrredón,élite familiar,Familiar,Otro,NA,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,NA,NA,NA,NA,"Arquitecto , pintor e ingeniero",NA,NA,Argentina,NA,NA,NA
https://es.wikipedia.org/wiki/Fito_P%C3%A1ez,Fito Páez,Argentina,Pueyrredón,élite familiar,Familiar,Otro,NA,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,NA,NA,NA,NA,"Compositor, músico, cantante, guionista, director de cine y novelista [ 2 ] ​",NA,NA,Argentina,NA,NA,NA
https://es.wikipedia.org/wiki/Anselmo_S%C3%A1enz_Valiente,Anselmo Sáenz Valiente,Argentina,Pueyrredón,élite familiar | élite económica,Económica,Económico,NA,FALSE,FALSE,TRUE,FALSE,TRUE,FALSE,NA,NA,NA,NA,Empresario,NA,NA,Española,NA,NA,NA
https://es.wikipedia.org/wiki/Cecilia_Roth,Cecilia Roth,Argentina,Pueyrredón,élite familiar,Familiar,Otro,NA,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,NA,NA,NA,NA,Actriz,NA,NA,argentina española,NA,NA,NA
